lambda,t,N
1.731612e+00,5.570025e-01,3.803913e-01
9.746654e-01,1.799844e-01,8.414381e-01
8.377611e-01,7.885064e-01,5.160052e-01
1.902020e+00,2.191714e+00,1.558073e-02
1.553137e+00,8.071723e-01,2.873670e-01
1.043803e-01,2.575555e+00,7.598200e-01
1.278712e+00,1.331440e+00,1.828160e-01
1.393266e+00,2.426105e+00,3.183407e-02
1.083547e+00,2.748048e+00,5.599596e-02
1.298987e+00,1.440941e-01,8.296660e-01
1.988528e+00,1.862954e+00,2.576673e-02
1.720255e+00,2.856058e+00,1.415229e-02
3.319760e-01,4.397541e-01,8.586586e-01
1.618768e+00,7.098243e-01,3.194419e-01
1.634959e+00,3.502448e-01,5.552092e-01
1.663247e+00,1.803700e+00,5.217169e-02
3.097428e-01,9.540226e-01,7.434405e-01
1.679934e+00,5.393516e-01,3.996569e-01
3.324798e-01,2.332140e+00,4.651935e-01
8.976679e-01,1.333224e+00,3.001278e-01
5.971552e-01,2.706008e+00,1.965074e-01
7.333519e-01,1.771655e-01,8.765312e-01
9.604152e-01,6.761067e-01,5.193485e-01
1.977610e+00,7.614203e-01,2.201656e-01
9.330057e-01,2.494282e+00,9.880598e-02
1.150423e+00,2.198482e-01,7.788701e-01
1.348670e+00,6.065897e-01,4.439244e-01
4.370692e-01,2.153504e+00,3.914120e-01
2.181565e-01,2.237276e+00,6.125568e-01
1.073265e+00,2.899268e+00,4.345855e-02
1.541475e+00,1.203951e+00,1.542234e-01
2.139354e-01,6.473475e-01,8.703370e-01
8.095801e-01,2.559519e+00,1.294237e-01
1.925797e+00,2.869798e+00,3.477062e-03
1.191379e+00,6.376204e-01,4.672194e-01
8.789506e-01,5.787558e-02,9.465075e-01
6.364000e-01,2.481069e+00,2.085082e-01
1.278117e+00,1.945481e+00,8.367303e-02
1.128106e+00,1.450945e+00,1.932084e-01
1.728528e+00,1.797783e+00,4.530257e-02
1.077939e+00,6.556041e-01,4.941411e-01
1.001606e+00,1.347050e+00,2.621316e-01
1.702064e+00,1.831386e+00,4.550086e-02
1.895568e-01,2.398750e+00,6.361325e-01
1.579381e+00,1.881787e+00,5.383176e-02
6.688238e-01,3.665694e-01,7.849894e-01
5.549667e-01,1.534338e+00,4.273185e-01
1.552458e-01,7.028822e-01,8.987189e-01
1.292240e+00,4.138428e-01,5.901516e-01
1.074034e+00,1.619683e+00,1.762314e-01
7.815606e-01,2.963780e+00,9.848675e-02
1.190579e+00,2.021391e+00,8.739221e-02
3.602334e-01,6.145200e-01,7.976385e-01
4.834660e-01,1.988215e+00,3.789236e-01
1.448193e-01,2.547422e+00,6.926724e-01
8.052608e-01,1.825221e+00,2.294829e-01
1.077671e+00,2.309972e+00,8.085719e-02
2.188880e-01,2.841474e-01,9.382962e-01
1.591336e+00,9.851191e-01,2.102919e-01
3.805582e-01,8.778139e-01,7.197814e-01
7.448892e-01,2.957894e+00,1.099237e-01
5.435376e-01,2.872117e-01,8.520490e-01
7.937343e-01,1.515322e+00,3.002905e-01
9.761115e-01,2.546674e+00,8.139461e-02
6.947652e-01,6.181517e-01,6.536247e-01
1.335906e+00,1.157751e+00,2.065653e-01
1.403449e+00,2.571583e+00,3.265826e-02
1.679936e+00,2.330370e+00,2.256070e-02
1.265762e+00,2.750001e+00,3.328271e-02
1.714879e+00,2.046430e+00,3.728412e-02
1.313194e+00,1.134297e+00,2.225121e-01
8.852727e-01,7.052771e-01,5.319792e-01
1.567535e+00,6.136914e-01,3.832404e-01
6.067604e-01,1.891410e+00,3.096731e-01
3.275699e-01,9.988998e-01,7.202596e-01
1.383488e-01,2.157163e+00,7.443531e-01
1.622740e+00,2.817163e+00,1.003895e-02
9.343223e-01,1.102694e+00,3.539211e-01
1.182537e+00,2.170696e+00,7.138446e-02
1.917931e+00,2.371706e+00,1.404136e-02
2.753031e-01,5.598036e-01,8.547924e-01
1.573665e+00,2.643036e+00,1.349228e-02
1.163100e+00,9.201912e-01,3.424588e-01
1.969807e+00,5.454049e-01,3.383044e-01
1.679497e+00,1.556932e-01,7.716570e-01
7.086065e-01,2.143102e+00,2.210404e-01
1.234710e+00,2.962948e+00,2.181511e-02
1.103673e+00,9.769002e-01,3.448875e-01
1.440663e+00,1.380386e+00,1.396984e-01
3.401997e-01,2.687508e+00,4.011874e-01
4.742948e-01,4.155347e-01,8.210604e-01
8.546684e-01,2.805216e-01,7.843623e-01
4.261206e-01,1.824806e+00,4.623669e-01
1.289061e-01,7.535027e-01,9.094171e-01
2.596078e-01,2.013088e-01,9.470992e-01
1.623717e+00,1.700272e+00,6.644577e-02
1.603084e-01,1.232568e+00,8.207618e-01
1.447212e+00,1.756978e-01,7.768281e-01
1.120015e+00,8.328010e-01,3.983145e-01
1.632931e-01,1.197124e-02,9.997203e-01
1.161104e+00,9.668933e-01,3.265822e-01
1.696317e+00,9.271181e-01,2.041511e-01
1.076502e+00,2.634941e+00,6.023777e-02
1.746723e-01,1.318074e+00,7.907353e-01
7.092736e-01,2.182686e+00,2.174023e-01
2.651166e-01,2.419984e+00,5.257946e-01
1.592605e+00,2.852789e+00,8.407171e-03
1.682638e+00,3.019028e-01,6.042677e-01
3.422110e-01,1.672497e+00,5.659448e-01
1.277522e+00,2.444444e+00,4.323110e-02
1.616935e+00,3.333810e-01,5.827369e-01
1.519794e+00,1.209355e+00,1.577869e-01
1.628429e+00,2.176179e+00,3.084090e-02
8.964779e-01,1.013061e+00,4.041278e-01
1.893606e+00,1.441900e+00,6.519303e-02
3.826763e-01,1.224199e-01,9.496920e-01
1.761478e+00,1.681341e+00,4.995038e-02
8.021979e-01,1.562542e+00,2.859094e-01
1.990931e+00,7.499819e-01,2.257958e-01
1.079287e+00,1.285479e+00,2.512396e-01
1.287519e+00,5.181767e-01,5.142716e-01
8.929375e-01,2.483162e+00,1.040877e-01
1.934515e+00,2.180905e-01,6.543950e-01
1.699603e-01,2.906868e+00,6.039737e-01
1.293159e+00,2.453816e+00,4.300402e-02
2.818364e-01,2.198171e+00,5.382267e-01
5.359115e-01,1.810572e+00,3.735866e-01
1.510742e+00,4.455261e-01,5.097075e-01
1.580102e+00,1.906845e+00,4.616271e-02
1.506971e+00,3.904383e-01,5.581635e-01
1.371779e+00,2.409121e+00,3.469467e-02
1.386454e+00,1.996784e+00,6.667593e-02
1.347174e+00,1.753369e+00,9.069282e-02
1.648924e+00,8.273401e-01,2.567440e-01
8.761162e-01,1.241639e-01,9.014215e-01
1.895593e+00,1.183733e+00,1.042436e-01
3.527361e-01,9.046226e-01,7.279831e-01
1.058612e-01,8.957414e-01,9.077111e-01
2.144377e-01,2.376641e-01,9.523628e-01
1.124551e+00,1.210129e+00,2.601511e-01
6.856643e-01,2.533819e+00,1.782011e-01
1.450837e+00,1.869152e+00,5.990901e-02
1.326483e+00,1.844234e+00,8.964951e-02
6.125208e-01,1.390628e-01,9.175422e-01
9.230769e-01,2.343580e-01,8.035151e-01
4.774433e-01,2.962303e+00,2.430103e-01
1.264175e+00,5.495381e-01,4.998375e-01
1.252299e+00,1.747002e+00,1.102707e-01
1.489992e+00,8.630301e-01,2.695327e-01
1.015198e+00,2.577505e+00,7.159870e-02
3.077726e-01,4.649779e-01,8.651197e-01
1.508117e+00,1.933253e+00,5.453001e-02
1.408582e+00,1.442416e+00,1.250951e-01
1.010626e+00,3.082029e-01,7.330365e-01
9.884451e-01,1.493039e+00,2.294759e-01
1.681005e+00,1.920556e+00,3.991419e-02
6.058751e-01,2.430585e+00,2.289481e-01
7.108128e-01,2.181173e+00,2.140572e-01
4.418006e-01,1.665446e+00,4.762623e-01
8.006067e-01,1.809927e-01,8.642607e-01
4.309082e-01,2.657521e+00,3.165963e-01
5.072696e-01,1.498467e+00,4.655805e-01
1.569765e+00,2.023668e+00,3.736974e-02
1.635348e+00,1.775472e+00,5.637145e-02
1.097054e-01,1.442962e+00,8.526506e-01
1.829186e+00,5.311533e-01,3.807972e-01
7.205567e-01,2.592201e-01,8.289719e-01
1.078359e+00,2.564670e+00,6.398050e-02
4.039330e-01,8.717818e-01,7.059776e-01
4.058326e-01,8.137393e-01,7.185157e-01
1.021647e-01,1.651632e+00,8.463693e-01
1.755096e+00,1.039662e-01,8.319995e-01
1.685548e+00,1.309735e+00,1.074799e-01
1.154639e+00,1.352166e+00,2.101197e-01
1.158370e+00,2.327776e+00,6.727451e-02
9.698013e-01,1.853504e+00,1.726422e-01
1.765367e+00,1.594859e+00,5.554717e-02
2.604370e-01,1.811082e+00,6.175805e-01
3.554060e-01,2.870140e-02,9.881101e-01
1.518727e+00,2.861476e+00,1.534071e-02
1.050345e+00,2.665995e+00,6.053652e-02
6.905490e-01,7.793019e-01,5.800514e-01
2.299486e-01,2.345071e+00,5.805703e-01
1.639594e+00,1.684521e+00,6.389603e-02
1.248473e+00,1.057073e+00,2.619883e-01
5.518138e-01,6.165790e-02,9.707960e-01
9.227431e-01,9.605011e-01,4.102557e-01
1.895592e+00,3.977469e-01,4.713818e-01
5.254475e-01,1.676942e+00,4.164260e-01
2.695153e-01,5.153993e-02,9.882759e-01
8.470236e-01,2.297248e+00,1.426014e-01
1.984266e+00,1.657059e+00,3.662262e-02
1.366381e+00,1.537057e+00,1.196779e-01
1.354861e+00,1.652883e+00,1.069212e-01
1.227555e+00,1.014570e+00,2.837379e-01
1.874494e+00,1.595266e-02,9.712595e-01
1.158128e+00,1.949778e+00,1.058156e-01
5.183060e-01,1.845521e+00,3.852464e-01
4.710306e-01,3.514793e-01,8.498324e-01
1.892688e+00,4.431482e-01,4.281438e-01
1.587160e+00,1.971024e+00,4.224606e-02
7.969703e-01,2.065026e+00,1.942072e-01
1.423139e+00,1.925011e-01,7.621364e-01
1.454663e-01,1.072804e+00,8.545416e-01
1.157787e-01,1.582162e+00,8.328175e-01
8.184687e-01,6.745213e-02,9.481898e-01
1.095450e+00,2.767768e+00,5.208829e-02
5.505629e-01,1.517364e+00,4.332356e-01
1.509089e+00,1.598652e+00,9.184816e-02
1.509609e-01,2.261851e-01,9.676391e-01
1.156294e+00,1.816363e+00,1.209712e-01
1.461390e+00,4.562265e-01,5.095772e-01
1.558100e+00,2.073295e+00,3.966349e-02
1.900156e+00,1.398759e-02,9.721045e-01
1.808504e+00,4.473038e-01,4.462023e-01
3.842626e-01,4.371453e-01,8.415583e-01
1.518454e+00,3.518681e-01,5.862345e-01
8.218698e-01,1.810796e+00,2.243769e-01
1.735432e+00,2.693758e+00,8.503427e-03
1.029647e+00,4.965735e-01,6.040158e-01
1.219801e+00,2.190475e+00,7.129277e-02
1.754206e+00,1.200943e-01,8.065107e-01
5.959431e-01,1.812666e+00,3.394541e-01
1.847383e+00,2.674766e+00,9.790488e-03
1.975645e+00,1.773004e+00,3.223886e-02
1.142376e+00,2.070774e+00,9.355733e-02
1.824805e+00,3.270085e-01,5.556633e-01
1.438856e+00,1.131358e+00,1.971754e-01
1.873764e+00,1.334246e+00,8.605254e-02
1.455651e+00,1.522317e+00,1.105471e-01
1.026698e+00,2.657186e+00,6.838489e-02
1.470362e+00,1.079429e+00,2.018639e-01
1.135863e+00,1.145046e+00,2.679484e-01
1.701655e+00,1.315592e+00,1.031563e-01
1.754703e+00,8.771139e-01,2.089036e-01
1.609664e-01,4.094064e-01,9.312264e-01
7.465493e-01,2.200643e+00,1.921753e-01
1.070844e-01,2.772462e+00,7.461116e-01
1.072325e-01,1.072332e+00,8.910000e-01
1.921539e+00,2.220159e+00,1.740419e-02
1.760427e+00,7.114503e-01,2.871545e-01
6.950311e-01,1.559491e+00,3.346917e-01
1.162814e+00,1.980591e+00,9.890135e-02
9.952411e-01,8.802831e-01,4.156287e-01
5.800983e-01,1.537267e+00,4.101583e-01
1.255895e+00,2.267914e+00,5.654204e-02
5.108855e-01,2.876136e+00,2.277277e-01
1.497859e+00,1.436023e+00,1.158802e-01
1.015269e+00,2.194456e+00,1.076690e-01
1.030395e+00,1.887800e+00,1.508424e-01
1.261425e+00,9.651786e-02,8.834184e-01
1.168878e+00,1.052197e+00,2.943951e-01
1.030260e+00,1.676010e+00,1.801903e-01
1.853821e+00,2.211404e+00,1.403779e-02
1.864276e+00,3.118688e-01,5.552054e-01
1.027736e+00,2.297207e+00,9.856615e-02
1.217510e+00,1.129275e+00,2.592903e-01
1.415777e+00,2.978342e+00,1.617071e-02
6.591267e-01,2.734156e+00,1.673605e-01
1.162281e-01,1.654849e+00,8.291293e-01
1.881418e-01,2.059901e+00,6.752238e-01
1.147501e+00,1.822834e+00,1.238746e-01
1.713163e+00,2.930488e+00,7.584610e-03
1.820526e+00,2.080613e-01,6.805774e-01
1.684993e-01,8.568781e-02,9.830143e-01
1.048961e+00,1.202964e+00,2.847845e-01
1.538721e+00,3.717195e-02,9.462535e-01
9.011923e-01,2.668404e+00,9.748437e-02
1.837634e+00,1.837364e+00,3.700764e-02
2.970605e-01,1.300783e+00,6.797950e-01
9.849729e-01,2.106491e+00,1.264279e-01
1.863810e+00,1.443970e+00,7.040139e-02
1.636353e+00,2.368575e+00,2.391301e-02
3.926035e-01,2.151735e+00,4.245892e-01
1.427045e+00,9.518308e-01,2.569621e-01
7.198964e-01,2.145044e-01,8.572920e-01
5.649758e-01,1.458498e+00,4.402916e-01
1.180190e+00,2.106354e+00,8.282240e-02
1.449927e+00,2.911776e+00,1.502724e-02
6.686921e-01,2.737482e+00,1.607752e-01
1.750848e+00,1.464489e+00,7.551542e-02
7.923829e-01,1.060548e+00,4.294327e-01
5.648161e-01,1.422416e-01,9.225523e-01
1.567080e+00,6.454487e-02,9.023286e-01
1.855375e+00,2.041451e-01,6.783474e-01
1.514200e+00,9.266816e-01,2.457541e-01
2.395003e-01,9.791398e-01,7.908726e-01
7.188775e-01,1.636646e+00,3.083201e-01
1.369746e+00,1.710889e+00,1.013961e-01
1.470253e-01,2.692449e+00,6.765744e-01
2.501513e-01,8.402998e-01,8.082792e-01
9.806349e-01,2.310104e+00,1.021454e-01
5.008505e-01,2.209140e+00,3.328697e-01
1.152772e+00,1.976173e+00,1.061742e-01
1.165368e-01,2.289126e+00,7.638046e-01
1.930498e-01,2.481449e+00,6.251874e-01
1.422533e+00,1.097290e+00,2.077565e-01
3.998648e-01,5.109031e-01,8.141226e-01
1.119561e+00,5.911724e-01,5.132791e-01
2.079613e-01,2.965886e+00,5.415233e-01
1.395186e+00,5.332251e-01,4.792324e-01
1.129134e+00,1.240854e+00,2.414626e-01
1.198853e+00,2.852263e+00,3.533930e-02
1.680963e+00,2.965019e+00,3.634339e-03
5.254213e-01,4.066154e-02,9.791615e-01
1.547210e+00,1.767443e+00,5.887170e-02
9.963294e-01,1.178827e+00,3.113493e-01
1.591307e+00,2.191628e+00,3.238657e-02
7.254399e-01,2.605246e+00,1.548645e-01
1.372595e+00,1.805197e+00,7.648259e-02
8.784226e-01,1.166477e+00,3.564297e-01
1.602723e+00,2.371559e+00,2.182950e-02
9.461759e-01,1.732285e+00,1.893746e-01
1.230330e+00,2.943369e+00,2.580590e-02
6.113280e-01,1.681280e-01,9.021409e-01
7.922301e-01,1.489018e+00,3.066353e-01
1.514570e+00,2.869178e+00,1.202144e-02
1.534480e+00,2.795011e+00,1.837644e-02
6.058256e-01,7.248868e-01,6.423457e-01
1.160559e+00,2.917921e+00,3.577764e-02
3.485450e-01,1.691148e+00,5.526282e-01
1.460819e+00,2.061263e+00,5.181056e-02
3.555661e-01,1.148511e+00,6.672436e-01
5.080272e-01,2.390589e+00,2.898488e-01
1.886791e+00,2.516592e+00,1.203071e-02
1.458798e+00,1.262300e+00,1.534902e-01
1.987845e+00,6.217431e-01,2.903543e-01
6.227180e-01,6.238195e-01,6.743688e-01
1.737023e+00,1.117677e+00,1.412182e-01
7.143636e-01,2.954513e+00,1.163555e-01
1.075443e+00,1.853945e+00,1.341316e-01
1.210785e+00,1.329372e+00,1.975022e-01
1.296157e+00,1.165083e+00,2.199789e-01
1.772210e-01,9.630153e-01,8.421773e-01
1.303083e+00,1.593567e+00,1.217065e-01
1.533993e+00,1.849890e-01,7.569250e-01
5.080143e-01,1.271084e+00,5.238397e-01
9.304800e-01,5.286055e-01,6.094506e-01
1.245344e-01,1.790595e+00,7.989801e-01
1.724434e-01,2.645044e+00,6.358179e-01
3.605465e-01,2.159839e+00,4.574807e-01
3.121891e-01,2.094327e+00,5.234502e-01
1.031622e+00,9.324916e-01,3.856860e-01
5.919219e-01,4.998095e-01,7.491793e-01
7.507686e-01,2.193565e+00,1.878653e-01
1.590057e+00,8.773235e-01,2.529359e-01
1.919980e+00,2.145816e+00,1.712443e-02
1.247767e+00,3.958668e-01,6.133794e-01
7.737371e-01,1.292654e+00,3.619540e-01
1.161889e+00,1.308537e+00,2.217763e-01
1.076219e+00,1.485786e+00,2.033484e-01
1.495870e+00,2.907673e+00,8.408614e-03
1.401337e+00,1.418728e+00,1.413973e-01
6.512591e-01,1.798652e+00,3.118028e-01
9.475410e-01,2.734513e+00,7.398581e-02
1.706489e+00,7.570684e-01,2.806684e-01
1.574071e+00,1.947673e+00,4.539171e-02
7.491050e-01,2.707313e-01,8.149690e-01
5.070516e-01,9.434767e-01,6.192506e-01
1.731404e-01,2.472452e+00,6.523485e-01
1.641675e+00,2.261289e+00,2.298254e-02
2.266284e-01,3.883543e-01,9.121788e-01
2.414261e-01,1.392631e+00,7.156308e-01
1.270494e+00,1.708349e+00,1.134115e-01
4.089521e-01,2.306078e+00,3.892022e-01
1.277899e+00,2.120906e+00,6.878468e-02
1.219777e+00,1.436963e+00,1.736158e-01
1.400920e+00,1.104794e+00,2.090572e-01
1.405527e+00,5.352651e-01,4.734809e-01
1.911114e+00,1.312823e+00,8.619568e-02
1.196267e+00,1.013063e+00,2.988755e-01
1.325228e+00,1.417184e+00,1.535616e-01
7.723014e-01,6.986993e-01,5.824432e-01
2.565085e-01,2.630284e+00,5.081589e-01
1.837389e+00,1.378404e+00,8.349645e-02
1.972086e+00,2.024979e+00,2.285512e-02
1.149336e+00,6.316685e-02,9.325516e-01
1.489048e+00,2.589790e+00,2.649144e-02
1.951260e+00,2.474906e+00,2.448728e-03
1.126470e+00,6.245035e-01,4.922182e-01
7.988740e-01,9.151540e-01,4.806668e-01
3.546017e-01,3.381648e-01,8.930214e-01
4.605165e-01,1.214328e+00,5.711724e-01
1.028171e+00,2.600720e+00,7.078250e-02
1.276650e-01,1.819540e+00,7.918934e-01
1.335794e+00,1.167009e+00,2.136384e-01
4.512827e-01,5.861326e-01,7.675810e-01
1.733679e+00,8.825742e-01,2.173428e-01
1.477833e+00,1.840935e-01,7.619208e-01
1.359597e-01,1.674157e+00,7.946357e-01
1.276138e+00,1.651155e+00,1.221214e-01
3.127338e-01,2.204966e+00,5.021906e-01
1.456532e+00,5.101648e-01,4.786034e-01
6.975070e-01,7.849081e-01,5.763194e-01
5.847625e-01,2.999027e+00,1.744630e-01
1.843567e+00,2.665712e+00,1.114717e-02
1.553738e+00,2.327716e+00,2.642641e-02
4.971980e-01,1.522093e+00,4.670572e-01
7.587539e-01,1.231006e+00,3.939796e-01
1.945943e+00,5.651148e-01,3.323146e-01
7.573810e-01,2.098235e+00,2.079348e-01
2.275828e-01,1.460723e+00,7.183748e-01
1.909625e+00,5.753885e-01,3.386766e-01
1.263162e+00,1.289379e+00,1.991958e-01
1.738641e+00,1.919754e+00,3.456389e-02
1.801677e+00,2.273249e+00,1.719422e-02
1.653718e+00,2.992432e+00,2.190298e-03
1.018165e+00,4.520039e-01,6.296184e-01
1.082693e-01,1.501763e+00,8.473699e-01
1.898981e+00,2.692688e+00,5.624826e-03
8.762057e-01,2.611590e+00,9.987447e-02
3.057677e-01,1.133323e+00,7.106518e-01
1.533332e+00,1.599291e+00,8.964735e-02
1.380126e+00,2.740714e+00,2.205001e-02
1.416367e+00,2.309317e+00,4.238312e-02
1.003905e+00,2.327105e+00,1.011721e-01
2.850311e-01,6.972025e-01,8.168421e-01
1.421880e+00,1.257209e+00,1.683635e-01
3.251371e-01,2.212320e+00,4.895056e-01
1.976747e-01,1.414946e+00,7.584498e-01
1.079381e+00,1.937613e+00,1.228406e-01
2.586481e-01,2.663862e+00,5.013735e-01
4.746139e-01,2.470444e+00,3.109217e-01
1.137858e+00,2.836653e+00,4.038308e-02
1.687907e+00,3.199990e-01,5.835533e-01
5.114700e-01,1.303650e+00,5.105507e-01
1.344468e+00,2.831800e+00,2.533801e-02
1.990168e+00,1.815938e+00,2.529757e-02
1.303536e+00,2.367956e-01,7.315505e-01
1.559030e-01,9.778908e-01,8.534682e-01
1.472306e+00,2.137668e-01,7.309619e-01
1.722469e+00,2.780838e-02,9.475997e-01
9.596182e-01,7.261484e-01,4.954274e-01
7.917007e-01,1.076350e+00,4.276736e-01
1.060996e+00,1.220661e+00,2.699151e-01
1.050071e+00,1.446966e-01,8.591115e-01
1.272154e-01,5.406497e-01,9.376686e-01
9.213045e-01,2.092040e+00,1.481311e-01
1.936304e+00,1.649514e+00,3.872274e-02
9.422464e-01,8.061377e-01,4.671968e-01
5.404533e-01,2.713901e+00,2.321306e-01
1.461581e+00,2.755395e+00,1.900605e-02
1.358275e+00,2.033447e+00,6.543965e-02
4.487576e-01,1.952979e+00,4.181887e-01
5.918049e-01,7.656778e-01,6.369092e-01
1.609884e+00,2.899208e+00,6.987512e-03
1.648741e+00,1.773827e+00,5.233809e-02
2.476778e-01,1.902437e+00,6.290446e-01
6.280307e-01,1.028820e+00,5.195507e-01
8.065232e-01,2.865457e+00,9.627380e-02
1.839642e-01,1.604511e+00,7.427900e-01
4.747960e-01,2.420728e+00,3.194973e-01
1.774095e-01,4.585096e-01,9.224536e-01
8.883268e-01,1.698712e-01,8.613685e-01
1.060362e+00,6.800125e-01,4.879177e-01
1.694633e+00,2.972375e+00,6.125842e-03
1.301230e-01,2.683713e+00,7.008953e-01
4.494971e-01,1.366491e+00,5.444028e-01
1.601152e+00,7.225621e-01,3.163999e-01
1.640370e+00,2.442168e+00,1.963083e-02
6.558761e-01,1.843234e+00,2.942645e-01
4.927985e-01,2.395462e+00,3.056280e-01
7.788162e-01,8.078733e-01,5.287670e-01
5.967564e-01,5.255878e-01,7.234979e-01
3.354907e-01,2.898892e+00,3.763705e-01
8.569201e-01,1.070012e-02,9.918059e-01
1.840613e+00,1.845265e+00,2.980317e-02
2.712948e-01,2.889067e+00,4.574949e-01
1.136935e+00,9.485309e-01,3.382757e-01
1.671632e-01,1.029858e+00,8.428622e-01
1.886756e+00,1.264664e+00,9.069901e-02
1.132047e+00,2.358928e+00,7.341441e-02
1.728844e+00,1.512108e+00,7.496049e-02
1.453698e+00,4.220621e-01,5.421372e-01
4.103139e-01,1.364103e+00,5.706589e-01
1.536408e+00,1.616680e+00,8.265070e-02
1.219854e+00,2.943410e+00,2.924616e-02
1.900613e+00,1.056440e+00,1.344849e-01
1.008462e-01,2.834350e+00,7.540158e-01
1.097494e+00,2.715651e+00,5.059264e-02
1.525681e+00,2.846373e+00,1.382068e-02
1.434230e+00,1.019238e+00,2.308688e-01
1.035464e+00,1.283897e+00,2.673965e-01
1.176098e+00,9.229469e-01,3.362119e-01
1.616449e+00,1.305788e+00,1.201763e-01
1.377419e+00,2.974753e+00,1.413021e-02
3.656747e-01,1.779473e-01,9.355099e-01
8.246445e-01,2.289473e+00,1.552866e-01
1.034427e+00,2.562844e-01,7.698852e-01
3.974616e-01,3.792760e-01,8.584813e-01
1.092190e+00,1.421278e+00,2.065234e-01
1.330618e+00,2.670077e+00,2.875872e-02
5.042447e-01,2.723492e+00,2.547206e-01
1.853233e+00,1.793569e+00,3.231346e-02
9.411442e-01,2.778997e+00,7.560472e-02
6.769625e-01,1.049136e+00,4.939798e-01
1.096606e+00,1.664117e+00,1.616825e-01
1.737848e+00,1.276074e+00,1.042165e-01
9.105717e-01,1.179737e+00,3.375036e-01
1.263804e+00,2.476583e+00,4.345494e-02
4.593861e-01,1.254669e+00,5.641205e-01
1.189403e+00,1.614248e-02,9.806103e-01
1.461147e+00,2.304991e+00,3.276689e-02
1.397599e+00,1.247927e+00,1.746546e-01
1.950182e+00,1.667384e+00,3.938503e-02
3.627704e-01,2.781334e+00,3.653166e-01
6.725011e-01,1.765553e+00,3.060091e-01
1.184658e+00,2.829025e+00,3.273989e-02
1.879403e+00,1.728291e+00,4.179737e-02
7.303729e-01,2.041850e+00,2.226587e-01
1.485057e+00,8.412786e-01,2.880517e-01
1.167730e+00,4.978458e-01,5.590980e-01
9.631294e-01,2.139756e+00,1.248239e-01
1.254791e+00,1.860868e+00,9.421153e-02
8.050671e-01,1.487079e+00,3.027329e-01
7.539782e-01,2.626213e+00,1.365969e-01
1.200177e+00,1.349880e+00,2.013736e-01
1.814096e+00,9.476804e-02,8.428561e-01
1.729903e+00,2.867705e+00,3.203809e-03
1.269113e+00,1.502735e+00,1.477144e-01
1.533792e+00,1.548099e+00,8.977275e-02
7.754231e-01,1.943656e+00,2.187662e-01
1.039875e-01,7.529761e-01,9.276752e-01
6.167075e-01,2.199506e+00,2.522013e-01
9.740469e-01,9.071970e-01,4.105645e-01
1.866205e-01,1.813707e+00,7.053353e-01
1.824925e+00,9.020597e-01,1.890525e-01
1.489487e+00,6.725276e-01,3.640252e-01
1.227722e+00,9.840329e-01,3.001936e-01
7.659839e-01,1.054600e+00,4.463834e-01
9.915250e-01,1.545336e-01,8.627383e-01
1.776635e+00,2.658182e+00,1.190916e-02
1.623535e+00,2.304925e+00,2.729848e-02
1.141898e+00,2.831615e+00,3.941350e-02
1.754646e+00,2.942944e+00,6.349058e-03
1.054365e+00,2.082311e+00,1.151205e-01
2.225303e-01,7.217583e-02,9.850602e-01
7.430556e-01,1.425744e+00,3.416256e-01
1.117279e+00,1.747341e+00,1.478735e-01
1.013108e+00,9.497243e-01,3.804012e-01
1.299763e-01,2.673132e+00,7.045431e-01
1.987758e+00,2.094986e+00,1.245831e-02
1.274861e+00,4.201709e-01,5.832502e-01
2.169214e-01,2.877487e-01,9.428784e-01
4.212038e-01,2.670085e+00,3.235460e-01
1.500096e+00,2.540029e+00,2.527431e-02
7.349209e-01,1.850257e-01,8.752556e-01
8.057897e-01,1.529519e+00,2.935395e-01
7.660713e-01,1.679231e+00,2.765536e-01
3.895279e-01,2.568490e-01,9.091202e-01
2.290270e-01,7.568807e-01,8.400478e-01
1.975122e+00,8.815636e-01,1.807081e-01
7.531724e-01,1.092191e+00,4.449013e-01
1.554907e+00,2.415835e+00,2.972763e-02
1.208839e+00,8.512886e-01,3.523368e-01
1.461567e+00,2.011067e+00,5.344820e-02
1.905737e-01,2.794778e+00,5.904276e-01
1.539057e+00,1.892691e+00,5.125760e-02
8.155003e-01,1.063509e+00,4.156032e-01
1.826879e-01,1.080618e+00,8.268254e-01
7.145446e-01,1.043867e+00,4.718859e-01
1.321817e+00,1.085904e+00,2.381147e-01
1.869964e+00,2.123054e+00,2.118989e-02
1.084814e+00,1.963635e+00,1.202419e-01
1.596540e-01,2.760683e+00,6.421539e-01
1.176635e-01,2.753832e+00,7.186880e-01
1.338923e+00,1.158624e+00,2.155551e-01
1.733643e-01,2.348570e+00,6.670535e-01
1.963127e+00,2.582620e-01,6.026247e-01
1.620148e+00,2.278758e+00,2.514696e-02
1.914478e+00,2.684798e+00,3.259201e-03
8.717682e-01,5.459938e-01,6.254106e-01
