lambda,t,N
3.261203e-01,2.183668e+00,4.905940e+05
7.084932e-01,1.333205e+00,3.888481e+05
7.561851e-01,9.503108e+00,7.570293e+02
8.198161e-01,2.249591e+00,1.581437e+05
3.285035e-01,7.104532e+00,9.692055e+04
9.507052e-01,6.643261e+00,1.807550e+03
4.854373e-01,9.046298e+00,1.238325e+04
7.652456e-01,5.631584e+00,1.343966e+04
3.212966e-01,1.134426e+00,6.945527e+05
6.621351e-01,5.181739e+00,3.235422e+04
2.293473e-01,6.619986e+00,2.190893e+05
4.748065e-01,5.344593e+00,7.905219e+04
3.749244e-01,9.612157e+00,2.721922e+04
5.614539e-01,7.243079e+00,1.713460e+04
4.238160e-01,9.225752e+00,2.004006e+04
8.970514e-01,2.930513e+00,7.216352e+04
1.857720e-01,6.553224e+00,2.959970e+05
8.815785e-01,8.925748e+00,3.825131e+02
4.978585e-01,2.028472e+00,3.642584e+05
9.616544e-01,2.617965e+00,8.065476e+04
2.219237e-01,2.526493e+00,5.708157e+05
6.277859e-01,1.787967e+00,3.254780e+05
4.522098e-01,3.664577e+00,1.906802e+05
3.003265e-02,8.290375e-01,9.754092e+05
2.273408e-01,7.853346e+00,1.677323e+05
6.273092e-01,7.316202e+00,1.015773e+04
1.697857e-02,9.692451e+00,8.482635e+05
5.736619e-01,9.948770e+00,3.321861e+03
5.103935e-01,3.411552e+00,1.753039e+05
4.599400e-01,3.570760e+00,1.935276e+05
6.168014e-01,6.861485e+00,1.452079e+04
8.040035e-01,6.245589e+00,6.594790e+03
7.806708e-01,3.500179e-01,7.609035e+05
3.862887e-01,9.403988e+00,2.644590e+04
6.880388e-01,1.673462e+00,3.161915e+05
6.593397e-01,5.836349e+00,2.131943e+04
4.999436e-01,4.581492e+00,1.012171e+05
1.042326e-01,9.484921e+00,3.720832e+05
1.025418e-01,8.519632e+00,4.174383e+05
7.374895e-01,8.778495e+00,1.542966e+03
8.959739e-01,7.531044e+00,1.173671e+03
7.981694e-01,1.994515e+00,2.035262e+05
1.105490e-01,6.625340e+00,4.807418e+05
9.598086e-01,6.405179e+00,2.138297e+03
8.177231e-01,5.538521e+00,1.079172e+04
8.070416e-01,6.079796e+00,7.397242e+03
7.921900e-02,2.681937e+00,8.085924e+05
2.564216e-01,2.299985e+00,5.544570e+05
3.609549e-01,9.519334e+00,3.219159e+04
9.997410e-01,8.727762e+00,1.623913e+02
2.922836e-01,7.269063e+00,1.194775e+05
1.072457e-01,7.969836e+00,4.253978e+05
2.276074e-01,7.058802e+00,2.005613e+05
7.953263e-01,5.466948e+00,1.293255e+04
6.484007e-02,3.114160e+00,8.171584e+05
6.186005e-01,4.806703e+00,5.112771e+04
6.797323e-01,1.251458e+00,4.271345e+05
4.797206e-01,3.223055e-01,8.567436e+05
3.008513e-01,1.071889e+00,7.243510e+05
6.088041e-02,4.743268e+00,7.491830e+05
2.560264e-02,7.882416e+00,8.172497e+05
2.224236e-01,8.335463e+00,1.566089e+05
9.558850e-01,9.503776e+00,1.134082e+02
5.873316e-01,4.215859e+00,8.406987e+04
5.435798e-02,2.783476e+00,8.595862e+05
4.411792e-01,9.568185e-01,6.556499e+05
5.034414e-01,5.902209e+00,5.123068e+04
8.726188e-01,1.496876e+00,2.708467e+05
5.358843e-01,5.854412e-01,7.307172e+05
1.457313e-01,1.624733e+00,7.891693e+05
4.891985e-01,3.176994e+00,2.113625e+05
8.744869e-02,3.940091e+00,7.085350e+05
9.883119e-01,9.121634e+00,1.215700e+02
7.112099e-01,7.189765e+00,6.015404e+03
4.831820e-01,2.519164e+00,2.960536e+05
5.831626e-02,4.232962e+00,7.812575e+05
1.062500e-01,4.250538e+00,6.365963e+05
2.167182e-01,1.691402e+00,6.931162e+05
3.700955e-01,8.940381e-01,7.182917e+05
2.905325e-01,3.370435e+00,3.756037e+05
5.367793e-01,2.996920e+00,2.001507e+05
9.918534e-02,7.935440e+00,4.551723e+05
4.858797e-01,5.123014e+00,8.297896e+04
4.919019e-01,1.187276e+00,5.576502e+05
5.130395e-02,6.872928e+00,7.028524e+05
4.373738e-01,7.217298e+00,4.256780e+04
1.368888e-01,6.070748e-01,9.202575e+05
7.584474e-01,3.633357e+00,6.356388e+04
2.245053e-01,1.232496e+00,7.582805e+05
7.133299e-01,1.049304e+00,4.730755e+05
3.868657e-01,9.944128e+00,2.134278e+04
3.639050e-01,6.056863e+00,1.103473e+05
3.855630e-02,4.367441e+00,8.450222e+05
5.017599e-01,3.290496e+00,1.918505e+05
3.951670e-01,6.183328e+00,8.686090e+04
9.456509e-01,2.583663e+00,8.687866e+04
7.037251e-01,2.005556e+00,2.438114e+05
5.816293e-01,5.117532e+00,5.097059e+04
5.486444e-01,6.606149e+00,2.666439e+04
2.543041e-01,9.114275e+00,9.849030e+04
7.326425e-02,4.954668e+00,6.955864e+05
6.214266e-01,8.359674e+00,5.544639e+03
2.282415e-01,5.438871e+00,2.889862e+05
8.406223e-01,2.597607e+00,1.126345e+05
4.693390e-01,1.121580e+00,5.907272e+05
7.659767e-01,8.892923e+00,1.100741e+03
8.836436e-01,7.974325e+00,8.704843e+02
2.888134e-01,4.849154e+00,2.464735e+05
1.166328e-01,8.159493e+00,3.860977e+05
3.701209e-01,8.582218e+00,4.173321e+04
4.952867e-01,9.371290e+00,9.643458e+03
9.729235e-01,5.081560e+00,7.126257e+03
7.253510e-01,1.368734e-01,9.054880e+05
9.786887e-02,1.083637e-03,9.998940e+05
8.617189e-01,8.921685e+00,4.583007e+02
9.269248e-01,4.406460e+00,1.683227e+04
3.193052e-01,4.956778e+00,2.054146e+05
5.972945e-01,4.769176e+00,5.792523e+04
3.127613e-01,4.486265e-01,8.690861e+05
6.662842e-01,7.512158e+00,6.702787e+03
9.575566e-01,6.325230e+00,2.341963e+03
6.797651e-01,4.728380e+00,4.018797e+04
9.693064e-01,9.205939e+00,1.332378e+02
7.359598e-01,6.639261e+00,7.549840e+03
5.962296e-01,9.826853e+00,2.853924e+03
6.841275e-01,5.099617e+00,3.053784e+04
6.030535e-01,3.900573e+00,9.515444e+04
3.810406e-01,5.067791e-01,8.243967e+05
6.162233e-01,8.332795e+00,5.887861e+03
8.470737e-01,2.241381e+00,1.497759e+05
3.349984e-01,9.329110e+00,4.392653e+04
1.612084e-01,8.485934e+00,2.546148e+05
8.481451e-02,5.853441e-01,9.515665e+05
4.095290e-01,3.612389e+00,2.277793e+05
6.503408e-01,6.626878e+00,1.343719e+04
8.023390e-01,2.018574e+00,1.979817e+05
9.014392e-01,6.310525e+00,3.384481e+03
9.383708e-01,4.841253e+00,1.064260e+04
8.618272e-02,9.932356e+00,4.248592e+05
8.416495e-01,7.593812e+00,1.676030e+03
7.844435e-01,4.341698e-01,7.113564e+05
2.531953e-01,7.953078e+00,1.334962e+05
3.931008e-01,1.088179e-01,9.581256e+05
4.190550e-01,8.247573e+00,3.154985e+04
1.296926e-01,8.730323e-01,8.929490e+05
2.093068e-01,6.124465e+00,2.775116e+05
8.767336e-01,8.032709e+00,8.738987e+02
4.933262e-01,2.812848e+00,2.496609e+05
9.768461e-01,3.540535e+00,3.147513e+04
4.183059e-02,7.493809e+00,7.309060e+05
9.828430e-02,9.176983e+00,4.057762e+05
8.933362e-02,6.337262e+00,5.677180e+05
3.209685e-01,1.959183e+00,5.332122e+05
7.273965e-01,6.747894e+00,7.384337e+03
8.243042e-01,5.946153e-01,6.125383e+05
5.953993e-01,7.414720e+00,1.209795e+04
9.319306e-01,6.703010e+00,1.936758e+03
1.811431e-01,2.982339e+00,5.826141e+05
1.748763e-01,5.110878e+00,4.091099e+05
8.079523e-01,1.623362e+00,2.693889e+05
6.297793e-01,2.247082e+00,2.428854e+05
2.233609e-01,7.646055e+00,1.812588e+05
9.045177e-02,3.528707e+00,7.267463e+05
5.012056e-01,7.012873e+00,2.975104e+04
7.329569e-02,5.854777e+00,6.510753e+05
6.680042e-01,4.400587e+00,5.288633e+04
3.763582e-01,7.194138e-01,7.628016e+05
7.834873e-01,1.323462e+00,3.545466e+05
3.794598e-01,9.940400e-01,6.857801e+05
1.517445e-01,3.889182e+00,5.542376e+05
7.347755e-01,4.169893e+00,4.670355e+04
3.749123e-01,4.795728e+00,1.656336e+05
7.296006e-01,1.600873e+00,3.109890e+05
2.788507e-01,8.061350e+00,1.056194e+05
8.154228e-01,1.287747e+00,3.499173e+05
3.735879e-01,7.628577e+00,5.784758e+04
4.758163e-01,4.323879e+00,1.277894e+05
6.669339e-01,8.018625e+00,4.758165e+03
3.929018e-01,4.744455e+00,1.550349e+05
1.060399e-01,8.887652e-02,9.906198e+05
7.916236e-01,6.363383e+00,6.490573e+03
4.574257e-01,8.526832e+00,2.023397e+04
8.919025e-01,7.179216e+00,1.656315e+03
1.827519e-01,7.760781e-01,8.677690e+05
4.072366e-01,3.345524e-01,8.726314e+05
2.412626e-01,4.318113e+00,3.528194e+05
7.703148e-01,2.545109e+00,1.407830e+05
6.431141e-01,8.529927e+00,4.145566e+03
2.044535e-01,7.614911e+00,2.107895e+05
9.416153e-01,4.975161e+00,9.235617e+03
8.782919e-01,4.043482e-01,7.010783e+05
5.270294e-01,8.365083e+00,1.217167e+04
7.064724e-01,1.916387e+00,2.582377e+05
6.472415e-01,6.987542e+00,1.086045e+04
4.916067e-01,6.157395e+00,4.846000e+04
7.445374e-01,3.677538e+00,6.469542e+04
4.599534e-02,2.175531e+00,9.047793e+05
5.744522e-01,1.354042e+00,4.594007e+05
4.670909e-01,8.320231e+00,2.052105e+04
6.160297e-01,7.192457e-01,6.420579e+05
2.030765e-01,4.512902e+00,3.999306e+05
5.693702e-01,8.129670e-01,6.294687e+05
3.257948e-01,6.991814e+00,1.024996e+05
8.356859e-01,4.868905e+00,1.709660e+04
2.126715e-01,4.876777e+00,3.544630e+05
9.950253e-01,3.219643e+00,4.061467e+04
2.232511e-01,3.890513e+00,4.195548e+05
2.860814e-01,7.120706e+00,1.304061e+05
4.592849e-01,1.980091e+00,4.027553e+05
7.243961e-02,2.780881e+00,8.175478e+05
8.706860e-01,3.919270e+00,3.296023e+04
4.156975e-01,5.500717e+00,1.016079e+05
9.472450e-01,4.607669e+00,1.271985e+04
5.350942e-01,8.133381e+00,1.287941e+04
6.546425e-01,6.449947e+00,1.466327e+04
6.386067e-01,9.297113e+00,2.639414e+03
5.987839e-01,4.343700e-01,7.709793e+05
3.876747e-01,1.381392e+00,5.853585e+05
2.617407e-02,7.629732e+00,8.189755e+05
7.309984e-01,4.068225e+00,5.110537e+04
4.776924e-01,6.991601e+00,3.544281e+04
5.484014e-01,1.998876e+00,3.341429e+05
4.769153e-01,7.386220e+00,2.952254e+04
2.902055e-01,2.578802e+00,4.731312e+05
5.014242e-01,9.056764e+00,1.065975e+04
7.978376e-01,1.294912e+00,3.558914e+05
8.354723e-01,1.873462e+00,2.090409e+05
3.504819e-01,4.534161e-02,9.842342e+05
6.319387e-01,4.337896e+00,6.448748e+04
8.191517e-02,6.101894e+00,6.066291e+05
2.554361e-02,6.183792e+00,8.538870e+05
2.872912e-01,4.907053e+00,2.442035e+05
6.826540e-01,6.584465e+00,1.116567e+04
2.466601e-01,2.106067e+00,5.948282e+05
3.048664e-01,6.405271e-01,8.226082e+05
7.640254e-02,1.291582e+00,9.060324e+05
6.263304e-02,1.981092e+00,8.833076e+05
8.644118e-01,3.129270e+00,6.687179e+04
5.858828e-01,8.869641e+00,5.535518e+03
9.791373e-01,4.763165e+00,9.430625e+03
3.211252e-01,6.885887e+00,1.095656e+05
9.715536e-01,7.875538e+00,4.753271e+02
9.361890e-01,9.743212e+00,1.092919e+02
6.112328e-01,8.578997e+00,5.280341e+03
7.260235e-01,2.763005e+00,1.345248e+05
6.824012e-01,4.540552e+00,4.511781e+04
6.998257e-01,7.785110e+00,4.303959e+03
8.159933e-01,7.367491e+00,2.449618e+03
6.649778e-01,5.950824e+00,1.911722e+04
4.426542e-01,7.215524e+00,4.100824e+04
3.437500e-02,6.869805e+00,7.896626e+05
4.166391e-01,8.330698e+00,3.108922e+04
7.874994e-01,8.945973e+00,8.718016e+02
3.766228e-01,1.978576e+00,4.746503e+05
1.077093e-01,4.740884e+00,6.001131e+05
2.131899e-01,9.929243e+00,1.204146e+05
6.846765e-01,7.601383e+00,5.491860e+03
5.690311e-02,9.751609e-01,9.460218e+05
6.061667e-01,5.759753e+00,3.045911e+04
4.696374e-01,4.955968e+00,9.753855e+04
2.781261e-01,2.212331e+00,5.404750e+05
2.329285e-01,9.848548e+00,1.008615e+05
4.924269e-01,6.417644e+00,4.241639e+04
3.376967e-02,1.056252e+00,9.649594e+05
5.963227e-01,1.559104e-01,9.112182e+05
1.032285e-01,9.970803e+00,3.572674e+05
5.975071e-01,6.595472e+00,1.943186e+04
9.898278e-02,7.791289e+00,4.624562e+05
1.700838e-01,6.324787e-01,8.980097e+05
5.217338e-01,1.164157e+00,5.447762e+05
5.188299e-01,7.332086e+00,2.227911e+04
6.480596e-01,4.124167e+00,6.906508e+04
8.497997e-01,7.326335e+00,1.977508e+03
3.392086e-01,5.875988e+00,1.362606e+05
5.088005e-01,2.894202e+00,2.293350e+05
2.925757e-01,7.813804e+00,1.016592e+05
1.174152e-01,4.819661e+00,5.678480e+05
1.672031e-01,8.786383e+00,2.301300e+05
5.209421e-01,5.317714e+00,6.264817e+04
8.567308e-01,7.527607e+00,1.581894e+03
1.905644e-01,2.666899e+00,6.015677e+05
9.308306e-01,5.990787e+00,3.786144e+03
4.104970e-01,6.887118e+00,5.918181e+04
5.324209e-01,1.416881e+00,4.703035e+05
6.458368e-02,1.019137e+00,9.362997e+05
6.942476e-01,6.956405e-01,6.169627e+05
9.904182e-01,2.249369e+00,1.077636e+05
5.068825e-01,3.227034e+00,1.948107e+05
9.736160e-01,3.296304e+00,4.038348e+04
4.990728e-01,6.049403e+00,4.884552e+04
3.898815e-01,4.589357e+00,1.670762e+05
4.485359e-02,9.863758e-01,9.567219e+05
9.941259e-01,4.650671e+00,9.819815e+03
4.062686e-01,3.602534e-02,9.854706e+05
6.201429e-02,9.693123e-01,9.416598e+05
8.175923e-01,5.813099e+00,8.627980e+03
9.562858e-01,8.925405e+00,1.964234e+02
2.975527e-01,3.814556e+00,3.214121e+05
7.827565e-01,9.306463e+00,6.859581e+02
8.369300e-01,7.656583e+00,1.648277e+03
2.565941e-01,6.881573e+00,1.710549e+05
7.761412e-01,3.662630e+00,5.826706e+04
9.763700e-01,2.457677e+00,9.075405e+04
4.960468e-01,6.160277e+00,4.708573e+04
9.812734e-01,6.165397e+00,2.358004e+03
4.422218e-01,1.445708e+00,5.276491e+05
2.311493e-01,4.999691e+00,3.148449e+05
4.138929e-01,2.600700e-01,8.979498e+05
7.309802e-01,4.954688e+00,2.673507e+04
6.486171e-01,3.289137e+00,1.184351e+05
3.955470e-01,5.325966e+00,1.216424e+05
7.083391e-01,7.671441e+00,4.365681e+03
2.055205e-01,3.385347e+00,4.986962e+05
3.662520e-01,9.063268e+00,3.617308e+04
5.867301e-01,2.158797e-02,9.874136e+05
8.573737e-01,3.069610e+00,7.194863e+04
4.988954e-01,5.079583e+00,7.932673e+04
9.321791e-01,4.907458e-02,9.552843e+05
9.197609e-01,2.621696e+00,8.969557e+04
9.818008e-02,4.067612e+00,6.707502e+05
3.829563e-01,4.062898e+00,2.109968e+05
1.619217e-01,2.761046e+00,6.394969e+05
6.943983e-02,6.039073e+00,6.574726e+05
7.748351e-01,2.942780e+00,1.022669e+05
1.596992e-01,3.478734e+00,5.737559e+05
1.176107e-02,8.945218e+00,9.001397e+05
1.658134e-01,9.628946e+00,2.025824e+05
9.743178e-01,1.387801e+00,2.586811e+05
5.977742e-02,9.408220e+00,5.698403e+05
2.763103e-01,4.206635e+00,3.127546e+05
3.967841e-01,4.082449e+00,1.979282e+05
3.438448e-01,5.770042e+00,1.375183e+05
2.260368e-02,3.708001e+00,9.196019e+05
3.091889e-01,7.950565e+00,8.558659e+04
1.057269e-01,3.436971e+00,6.953219e+05
6.314791e-01,6.304477e+00,1.866425e+04
9.783521e-01,9.987572e+00,5.706257e+01
2.917163e-01,8.434795e+00,8.538648e+04
8.572887e-01,6.956401e+00,2.570528e+03
8.830275e-01,3.893660e+00,3.212217e+04
5.288799e-01,9.344782e+00,7.138394e+03
8.214741e-02,1.475427e+00,8.858546e+05
2.097226e-01,9.161101e-01,8.252004e+05
1.971172e-01,1.768614e+00,7.056583e+05
1.030355e-02,5.752069e+00,9.424554e+05
7.577880e-01,6.539020e+00,7.046736e+03
4.639682e-01,2.494715e-01,8.907007e+05
7.007113e-01,5.982056e+00,1.512065e+04
2.074820e-01,8.520963e+00,1.706831e+05
4.360063e-02,1.283270e+00,9.455851e+05
9.843999e-01,2.640641e+00,7.431465e+04
9.355206e-01,5.383610e+00,6.496589e+03
6.439027e-01,9.932743e+00,1.668684e+03
2.856956e-01,6.861948e+00,1.407981e+05
2.345847e-01,3.160895e-01,9.285326e+05
1.523403e-01,2.816066e+00,6.511596e+05
5.230598e-01,9.985911e+00,5.389900e+03
5.636885e-01,2.312536e+00,2.715660e+05
7.245244e-01,1.490665e+00,3.395876e+05
7.418699e-02,5.740546e+00,6.531987e+05
7.676527e-01,9.647701e+00,6.075453e+02
1.451022e-01,9.860265e+00,2.391306e+05
8.815529e-01,8.730506e+00,4.544591e+02
9.435077e-01,5.913858e+00,3.773429e+03
2.111246e-01,5.876627e+00,2.891815e+05
1.224471e-01,7.426144e+00,4.028022e+05
2.864706e-01,7.934309e-01,7.966860e+05
2.104447e-01,6.935006e+00,2.323674e+05
5.351012e-01,3.707693e+00,1.375193e+05
1.541073e-02,1.897740e+00,9.711779e+05
2.734354e-01,6.980687e+00,1.482631e+05
1.726643e-01,4.924010e+00,4.273292e+05
6.652598e-01,3.765441e+00,8.167588e+04
1.461078e-01,3.063898e+00,6.391223e+05
6.519302e-01,4.668089e+00,4.767881e+04
2.336233e-01,9.553227e+00,1.073290e+05
8.597291e-01,7.725220e+00,1.304942e+03
4.444111e-01,1.548179e+00,5.025661e+05
5.844945e-01,7.076205e+00,1.598663e+04
7.180553e-01,6.989293e+00,6.613123e+03
9.462403e-01,8.813847e+00,2.387682e+02
9.414093e-01,3.547000e+00,3.546607e+04
4.443452e-01,7.491449e+00,3.583647e+04
2.487376e-01,3.305964e+00,4.394121e+05
8.744089e-01,9.896853e+00,1.744458e+02
5.155642e-01,7.918723e-01,6.648053e+05
7.281894e-01,9.276232e+00,1.165210e+03
3.671593e-01,1.164633e+00,6.520683e+05
8.724375e-01,5.723368e+00,6.783375e+03
6.077842e-01,8.960925e+00,4.312192e+03
8.150393e-01,8.766224e+00,7.889428e+02
1.224539e-01,5.701442e+00,4.974980e+05
6.947840e-01,5.823090e+00,1.749588e+04
5.947220e-01,5.266491e+00,4.362617e+04
7.185690e-01,1.515487e+00,3.365589e+05
5.288694e-02,1.943353e+00,9.023273e+05
1.431089e-01,5.449330e+00,4.584758e+05
7.692315e-02,7.349755e+00,5.681520e+05
3.187450e-01,2.198722e+00,4.961726e+05
2.914120e-01,8.675992e+00,7.979554e+04
7.847086e-01,7.436199e+00,2.922695e+03
1.505803e-01,9.443214e+00,2.412403e+05
5.548576e-01,6.223934e+00,3.163798e+04
5.303040e-01,1.986971e-01,8.999916e+05
8.116587e-01,8.381733e+00,1.110321e+03
8.879394e-02,2.376129e+00,8.097855e+05
9.412336e-01,2.409410e+00,1.035379e+05
8.626252e-01,7.657844e+00,1.352434e+03
2.914429e-01,4.487960e+00,2.703645e+05
8.685661e-01,2.483393e+00,1.156727e+05
1.993431e-01,9.223522e+00,1.590327e+05
1.231589e-01,4.204749e+00,5.957988e+05
9.632961e-02,2.680737e+00,7.724142e+05
6.543895e-01,5.674760e-01,6.898022e+05
8.124905e-01,3.602935e-01,7.462198e+05
7.939349e-01,6.888914e-01,5.787209e+05
5.364020e-01,6.388072e-01,7.098813e+05
8.062844e-01,5.804323e+00,9.279612e+03
5.789959e-01,2.881471e+00,1.885560e+05
5.583860e-01,9.549720e+00,4.832316e+03
6.178646e-01,1.494542e+00,3.971565e+05
6.322714e-01,3.683733e+00,9.738150e+04
4.739051e-01,1.330667e+00,5.322670e+05
3.382787e-01,3.142575e+00,3.453951e+05
5.535801e-01,3.787256e+00,1.228797e+05
3.322849e-01,9.824621e+00,3.821326e+04
1.074799e-01,5.217107e-01,9.454697e+05
8.972910e-01,7.190354e+00,1.577616e+03
1.474105e-01,6.601576e+00,3.778939e+05
8.396875e-01,6.970694e+00,2.870685e+03
6.344409e-02,4.169312e+00,7.675757e+05
3.260769e-01,5.308990e+00,1.770826e+05
6.255500e-01,7.739660e-02,9.527379e+05
4.742039e-01,3.486817e+00,1.913861e+05
6.642777e-02,5.078603e-01,9.668267e+05
4.810223e-01,9.404057e+00,1.085031e+04
5.720999e-01,6.385647e+00,2.590737e+04
3.739549e-01,4.868244e+00,1.619441e+05
1.055846e-01,8.204029e-01,9.170237e+05
4.607620e-01,7.267684e+00,3.513095e+04
1.018778e-01,7.329576e+00,4.739178e+05
4.130416e-01,8.405760e+00,3.105708e+04
3.550181e-01,1.478792e-01,9.488545e+05
6.468399e-01,8.927257e+00,3.105733e+03
4.365193e-01,8.025221e+00,3.010198e+04
3.069339e-01,5.664839e+00,1.757433e+05
1.989138e-01,5.003724e+00,3.696090e+05
2.234451e-01,6.626722e+00,2.274765e+05
8.449750e-01,1.578861e+00,2.633956e+05
4.247161e-01,5.354036e+00,1.029054e+05
5.026994e-01,8.929093e+00,1.123581e+04
7.409757e-01,6.362949e+00,8.961739e+03
1.588010e-01,3.700827e+00,5.556065e+05
3.019817e-01,3.942576e+00,3.040432e+05
9.219995e-01,5.276576e+00,7.711823e+03
7.783083e-01,2.613539e+00,1.307930e+05
5.033914e-01,5.163508e+00,7.432816e+04
7.936222e-01,5.412142e+00,1.363391e+04
4.337072e-01,3.488283e-01,8.595990e+05
8.208698e-01,5.796445e+00,8.581671e+03
6.472337e-01,7.542077e+00,7.585733e+03
8.724215e-01,3.752171e+00,3.787461e+04
7.591800e-01,7.918780e+00,2.449725e+03
9.868136e-02,4.660537e+00,6.313417e+05
2.228611e-01,3.677893e+00,4.405818e+05
5.609757e-02,6.773911e+00,6.838615e+05
8.149736e-01,1.302247e+00,3.460067e+05
9.300585e-01,7.320147e-01,5.062035e+05
4.382496e-01,8.418246e+00,2.498967e+04
7.549571e-01,5.105736e+00,2.118183e+04
5.905524e-01,6.688208e-02,9.612725e+05
9.813313e-01,3.032040e+00,5.102520e+04
7.915469e-01,2.432291e+00,1.458360e+05
9.190260e-01,3.299787e+00,4.819068e+04
3.285933e-02,8.015517e+00,7.684463e+05
5.129796e-02,2.163327e+00,8.949618e+05
1.247547e-01,9.911412e+00,2.904003e+05
7.110171e-02,3.814620e-01,9.732419e+05
9.671819e-01,2.179674e+00,1.214636e+05
4.911772e-01,7.187520e-02,9.653124e+05
7.451131e-01,7.649350e+00,3.347201e+03
1.988900e-01,8.695571e+00,1.773799e+05
5.189575e-01,2.912124e+00,2.206299e+05
3.286096e-01,2.971697e+00,3.766165e+05
4.942260e-01,7.991578e+00,1.926153e+04
2.626147e-01,8.442189e+00,1.089308e+05
6.293594e-01,3.481639e+00,1.117823e+05
2.868367e-01,8.496695e+00,8.740842e+04
4.454373e-01,8.155988e-01,6.953791e+05
1.651310e-01,1.673757e+00,7.585177e+05
9.819843e-01,2.271677e+00,1.074476e+05
8.016836e-01,1.183868e+00,3.870942e+05
5.908836e-01,7.110798e+00,1.497079e+04
6.756535e-02,8.312809e+00,5.702629e+05
6.838610e-01,4.635857e+00,4.199177e+04
2.291441e-02,5.704776e+00,8.774621e+05
8.633243e-01,5.656060e+00,7.574149e+03
2.936878e-02,3.544569e+00,9.011355e+05
4.508118e-01,6.783833e+00,4.697068e+04
9.188387e-01,3.996790e+00,2.541528e+04
9.809953e-01,7.208036e+00,8.493419e+02
7.953070e-01,6.757639e+00,4.633709e+03
6.134587e-01,2.377431e+00,2.325952e+05
5.810929e-01,5.708284e+00,3.625988e+04
4.943994e-01,1.051137e+00,5.947101e+05
6.855444e-01,4.738916e+00,3.882320e+04
1.263450e-01,3.081312e-01,9.618172e+05
9.528672e-01,9.272246e+00,1.455168e+02
2.709721e-02,3.047584e+00,9.207368e+05
4.430337e-01,8.679385e+00,2.138084e+04
1.235078e-01,6.555225e+00,4.450265e+05
6.174861e-02,6.170209e+00,6.831767e+05
7.608999e-01,7.752050e+00,2.743463e+03
9.178318e-01,8.636578e+00,3.608943e+02
2.825024e-01,7.523491e+00,1.193847e+05
8.889431e-01,2.806517e+00,8.251016e+04
4.737392e-01,3.873635e+00,1.595987e+05
4.618522e-01,6.222915e+00,5.646878e+04
7.884890e-01,7.787947e-01,5.411433e+05
2.854426e-01,1.602818e+00,6.328559e+05
9.179728e-01,7.080869e+00,1.503371e+03
5.700310e-01,6.911617e+00,1.945140e+04
5.490530e-01,8.751201e+00,8.189737e+03
2.959500e-01,5.609054e-01,8.470463e+05
9.124406e-01,9.197100e+00,2.267170e+02
9.040150e-01,6.912270e+00,1.932781e+03
1.275901e-01,9.246307e+00,3.073596e+05
1.364215e-01,3.460868e+00,6.236682e+05
3.887120e-01,1.701524e+00,5.161268e+05
5.528409e-01,1.766625e+00,3.765658e+05
6.534050e-01,7.739403e+00,6.364852e+03
1.181206e-01,2.021596e+00,7.875786e+05
2.376205e-01,6.449300e+00,2.159980e+05
6.347013e-01,4.718422e-02,9.704961e+05
4.163568e-02,1.106403e+00,9.549791e+05
5.890663e-01,7.560362e+00,1.163713e+04
6.809663e-01,5.266581e+00,2.769884e+04
3.003294e-02,3.334673e+00,9.047017e+05
7.741493e-01,4.360095e+00,3.420565e+04
2.315159e-01,6.879720e+00,2.033626e+05
5.792261e-01,5.941693e+00,3.201393e+04
7.182344e-01,8.080355e+00,3.016708e+03
5.778924e-01,4.552412e+00,7.202050e+04
7.059563e-01,5.682371e+00,1.810612e+04
5.198405e-01,5.023155e+00,7.344347e+04
6.656687e-01,7.187981e+00,8.355680e+03
1.937041e-01,8.845681e+00,1.802438e+05
4.438423e-01,9.635248e+00,1.389076e+04
4.740685e-02,7.008518e-01,9.673207e+05
8.722988e-01,5.238763e-01,6.331951e+05
6.204414e-01,7.120640e-01,6.428821e+05
9.519596e-01,3.425939e+00,3.833640e+04
3.344666e-01,6.370768e+00,1.187412e+05
8.029265e-01,4.280095e+00,3.217385e+04
4.571887e-01,7.342742e+00,3.483897e+04
8.621692e-01,3.782291e+00,3.835099e+04
2.228431e-02,1.800926e+00,9.606623e+05
8.462284e-01,6.763859e+00,3.267370e+03
7.129665e-01,9.336500e+00,1.285495e+03
2.569689e-01,5.522496e+00,2.419294e+05
6.437735e-01,7.510449e+00,7.946467e+03
8.110555e-01,9.098361e+00,6.240526e+02
5.534346e-01,6.977303e+00,2.103682e+04
8.477823e-01,6.731809e+00,3.322264e+03
7.768832e-01,2.628118e+00,1.298026e+05
7.075295e-01,8.553423e+00,2.353623e+03
9.503116e-02,4.618803e+00,6.447258e+05
7.527144e-01,5.467621e+00,1.631686e+04
7.058006e-01,8.282975e+00,2.891069e+03
6.709190e-01,1.926917e+00,2.744996e+05
7.950099e-01,1.128014e+00,4.078801e+05
7.138248e-01,6.148757e+00,1.241145e+04
