# ===== no_noise =====
# q1 q2 r F
8.167828e-04 1.954279e-04 5.490375e-01 6.046152e+03
4.396958e-04 3.683916e-04 9.631407e-01 1.992934e+04
3.775675e-04 4.147156e-04 8.484899e-02 1.892882e+05
4.632171e-04 8.277104e-04 3.720239e-01 7.204641e+03
3.020765e-04 7.338808e-04 2.331275e-01 5.955632e+04
7.478618e-04 7.695356e-04 2.038748e-01 1.226469e+05
5.032177e-04 1.202023e-05 1.493949e-01 6.006007e+03
2.329805e-04 4.167378e-04 6.261895e-01 2.211930e+04
8.996750e-04 4.818628e-04 7.835086e-01 -1.027733e+04
3.845073e-04 2.017308e-05 5.825154e-01 9.799546e+03
5.440093e-04 2.605534e-04 1.554931e-01 4.319976e+04
9.065656e-04 7.605295e-04 8.130125e-01 7.247959e+03
6.246138e-04 1.379726e-04 6.395952e-01 3.058383e+03
1.177811e-04 5.357748e-04 3.942840e-01 -2.052108e+04
9.398923e-04 2.159867e-04 6.773890e-01 -8.570657e+03
6.280803e-04 1.310865e-05 2.673059e-01 2.280323e+04
3.355707e-04 2.419603e-04 3.517403e-01 2.017744e+04
1.401328e-04 9.758979e-04 9.183110e-01 4.486931e+02
7.942312e-04 8.017356e-04 2.975995e-01 6.855285e+04
6.204527e-04 9.596171e-04 4.752884e-01 1.895415e+04
5.339276e-04 4.883662e-04 8.912397e-01 2.480731e+04
8.939987e-04 1.106265e-04 7.106441e-01 -1.467348e+03
7.888086e-04 5.484115e-04 7.158119e-02 7.627322e+05
1.525232e-04 4.549230e-04 1.558300e-01 4.415192e+04
3.124103e-04 8.445127e-04 1.776317e-02 7.504572e+06
2.492407e-04 9.898450e-05 6.346126e-01 2.566460e+04
7.442023e-04 4.887529e-04 4.531967e-01 -8.736625e+03
3.449890e-05 1.508986e-04 1.429321e-01 2.854622e+04
5.703198e-04 3.253513e-04 9.583548e-01 -4.187971e+03
7.626962e-04 7.376197e-04 5.343631e-01 1.380198e+04
8.768889e-04 4.765421e-04 2.494744e-01 2.991039e+04
3.427397e-04 3.765124e-04 5.055975e-01 -2.788962e+03
8.214360e-04 3.950818e-04 6.828241e-01 -1.049495e+04
1.115211e-04 4.599873e-04 8.547683e-02 5.332995e+04
8.466058e-04 7.852315e-04 2.819568e-01 7.296279e+04
1.283612e-04 8.921926e-04 8.088958e-01 1.700462e+04
3.978900e-04 9.553794e-04 4.650682e-01 1.914502e+04
7.974981e-04 7.871165e-04 5.511114e-01 2.353719e+04
1.507675e-04 3.160915e-04 4.384878e-01 -1.542182e+04
2.300221e-04 6.884466e-04 5.346094e-02 4.839213e+05
7.225303e-04 4.381655e-04 1.740923e-01 1.228859e+05
7.203165e-04 2.554160e-04 4.510862e-01 -3.716403e+03
6.415065e-04 8.410307e-04 2.170936e-01 1.295984e+05
6.942545e-04 3.938792e-05 5.947924e-02 6.557214e+04
5.431817e-04 9.018602e-04 8.452132e-01 6.201556e+03
2.525473e-04 4.620160e-04 9.813806e-01 1.833395e+04
3.463503e-04 6.375643e-04 7.952114e-01 2.363095e+04
1.824161e-04 6.596946e-04 8.552471e-01 -3.062682e+02
9.085421e-04 8.952226e-04 2.495574e-01 1.111522e+05
5.838084e-04 6.370330e-04 9.610207e-01 2.719207e+03
4.014506e-04 6.143197e-04 2.049564e-01 5.822411e+04
4.625438e-04 6.758539e-05 9.519155e-01 1.467007e+04
9.473361e-04 5.188896e-04 9.948711e-01 4.532980e+03
1.541981e-04 1.510188e-04 7.146056e-01 1.038092e+04
5.866436e-04 7.376963e-04 9.813323e-01 3.043584e+04
5.063828e-04 5.127097e-04 5.738444e-01 1.323131e+04
6.118428e-04 6.805476e-04 2.669464e-01 5.755140e+04
1.909207e-05 4.263123e-05 4.426259e-01 -2.443405e+04
8.722518e-04 8.570722e-05 5.976253e-01 -4.050233e+04
9.321862e-04 7.166071e-04 8.235075e-02 8.917975e+05
5.655681e-04 7.301225e-05 6.261198e-01 -5.807807e+02
6.969542e-04 7.218547e-05 9.813661e-01 -7.824114e+03
9.225769e-04 1.309637e-05 1.982066e-01 6.688435e+03
7.075314e-04 9.565449e-04 7.946692e-01 8.661523e+03
1.533865e-04 7.377709e-04 9.088198e-01 1.940155e+04
5.767121e-04 3.538982e-04 9.442646e-01 3.445175e+03
6.071083e-04 2.972390e-04 9.605342e-01 -1.027544e+04
4.247065e-04 3.503535e-04 5.262450e-01 2.078307e+04
7.367078e-04 7.748789e-04 9.775348e-01 1.872388e+03
9.344326e-04 6.617092e-04 7.597371e-01 1.811360e+04
9.256429e-04 1.860104e-04 1.700547e-01 4.583414e+04
4.513885e-04 1.749352e-04 4.821311e-01 -7.415539e+03
1.141248e-04 9.929725e-05 7.211479e-01 1.551944e+03
9.848564e-04 6.606424e-04 2.548669e-01 9.025428e+04
8.390592e-04 7.646083e-04 6.442090e-01 2.162810e+04
1.255380e-04 2.657814e-04 6.699345e-01 -3.659855e+03
9.209210e-04 2.192402e-05 1.710727e-01 -2.338374e+04
8.700265e-04 8.308950e-05 5.694345e-01 -4.968238e+03
5.193192e-04 9.678922e-04 7.739106e-01 2.033398e+04
5.916842e-04 2.961493e-04 5.039067e-01 1.412764e+03
3.996037e-04 7.694539e-04 2.198209e-02 5.716531e+06
5.570688e-05 6.250389e-04 1.894808e-02 8.877480e+05
3.358620e-04 3.825577e-04 3.634591e-01 -2.726776e+03
8.030506e-04 2.064816e-04 9.269321e-01 -2.312137e+04
5.627391e-06 1.222650e-04 2.363900e-01 -2.477261e+03
3.341657e-04 6.153980e-04 6.380201e-01 -3.258997e+03
3.987705e-04 7.748591e-04 2.298551e-01 3.700983e+04
5.378582e-04 6.442603e-04 3.284533e-01 2.605076e+04
9.199358e-04 5.307718e-04 8.495617e-01 1.400056e+04
3.469996e-04 4.290927e-05 7.315728e-01 1.004570e+02
3.476062e-04 9.685203e-04 1.044453e-01 2.823917e+05
7.377637e-04 7.989155e-04 4.344150e-01 5.729421e+04
4.527657e-04 2.935292e-04 3.887807e-02 7.849274e+05
2.253802e-04 9.799904e-04 4.860812e-01 1.288839e+04
4.529871e-04 6.022797e-04 6.658097e-01 -2.671229e+03
1.417162e-04 5.828402e-04 1.273176e-01 3.217327e+04
1.772106e-04 7.483251e-04 2.959961e-01 4.183635e+03
4.988694e-04 8.119580e-04 4.038583e-01 1.461323e+04
4.195065e-04 6.568221e-04 9.203357e-01 8.716081e+03
9.149311e-04 1.289677e-04 9.933225e-01 3.892140e+04
3.630315e-04 3.389292e-04 5.446219e-02 3.613899e+05
5.810078e-04 9.281556e-04 7.633978e-01 1.606486e+03
6.326320e-04 2.253910e-04 3.780068e-01 7.954166e+03
1.408136e-05 3.727949e-04 3.985336e-01 6.673902e+03
6.638738e-04 4.326448e-04 7.567223e-01 8.755349e+03
1.788579e-04 4.399656e-04 9.192422e-01 2.152545e+04
9.611092e-04 6.133266e-04 9.514193e-01 -3.323759e+04
1.495141e-04 9.431328e-04 5.813514e-01 -3.470526e+04
4.152095e-04 2.414520e-04 3.635499e-01 -1.170025e+03
8.626432e-05 1.223799e-04 7.896736e-01 1.783096e+04
9.968774e-04 1.982730e-04 2.584914e-01 1.368960e+03
5.026928e-04 8.870380e-04 5.684333e-01 -3.605001e+04
5.957896e-04 6.461650e-04 3.649927e-01 3.518167e+04
6.800940e-05 2.866209e-04 6.600648e-01 4.327817e+03
7.502105e-04 8.161310e-04 2.479949e-01 7.193427e+04
2.106957e-04 8.615086e-04 1.996770e-01 2.504967e+04
8.981562e-04 8.466678e-04 9.190567e-01 -7.530115e+03
2.059345e-04 9.190076e-04 1.107856e-01 1.404056e+05
1.914970e-04 2.529888e-04 5.108983e-01 -8.422050e+03
3.751312e-05 7.552869e-04 2.286443e-01 1.283224e+04
4.725949e-04 4.610790e-04 4.854066e-02 7.854136e+05
5.652763e-04 8.421566e-04 4.565863e-02 2.039094e+06
6.664293e-05 7.287622e-04 1.834696e-01 -5.171076e+03
7.757521e-04 7.766710e-04 8.681027e-01 3.057553e+03
4.538355e-04 6.565057e-04 2.896540e-01 2.325694e+04
5.248659e-04 1.782513e-04 9.509546e-01 1.378426e+04
4.413220e-04 5.454819e-04 5.858061e-01 -2.364955e+04
4.013623e-04 9.846851e-04 4.422480e-01 1.889902e+04
5.600807e-04 9.374507e-04 5.842879e-01 2.282170e+04
1.560850e-04 4.413056e-05 5.215314e-01 3.014039e+04
1.827462e-04 1.656500e-04 7.611885e-01 -7.292108e+03
8.619238e-04 1.325970e-04 2.896711e-01 1.747221e+04
9.461693e-04 7.262539e-04 3.595199e-01 1.873147e+04
3.739360e-04 8.179675e-04 8.951534e-01 -3.510554e+04
2.714739e-04 2.142979e-04 9.469919e-01 1.419348e+04
6.443555e-04 5.063468e-04 8.936326e-01 3.583370e+03
4.093254e-04 8.408623e-04 4.252535e-01 3.609749e+04
2.636097e-05 7.330687e-04 7.825618e-01 -2.184342e+04
1.569964e-04 5.426950e-04 4.815724e-01 1.167902e+04
7.162563e-04 5.907573e-04 5.025645e-01 4.516979e+04
6.592650e-04 5.088522e-04 2.126333e-01 7.346546e+04
2.806890e-05 2.982509e-04 5.952190e-01 4.668474e+03
2.227502e-04 5.654570e-04 1.942745e-01 3.013953e+04
2.318437e-04 6.891964e-04 3.382491e-01 -1.275347e+04
6.722209e-04 8.734496e-04 8.564799e-01 2.903557e+04
2.069083e-05 6.366551e-04 2.150051e-01 -7.279822e+03
1.050045e-04 7.613604e-04 8.044670e-02 1.191836e+05
8.001162e-04 1.609116e-04 7.831752e-02 1.635222e+05
1.793661e-04 4.620959e-04 9.413767e-01 -1.816162e+04
6.530934e-04 1.032229e-05 5.118512e-01 2.335223e+04
2.389446e-04 2.474322e-04 4.153180e-01 -2.514012e+03
1.003420e-04 7.267353e-04 8.127698e-01 2.440633e+04
2.439290e-04 9.918181e-04 8.374677e-01 1.840738e+03
7.225447e-04 1.000789e-04 3.388691e-01 -2.401396e+04
8.558408e-04 4.020928e-04 6.966819e-01 2.074620e+04
8.303896e-04 8.002709e-04 7.734116e-01 4.836700e+02
3.977863e-04 2.048316e-04 6.581042e-01 1.294796e+04
6.684171e-04 5.555299e-04 1.600791e-01 1.306764e+05
2.057793e-04 7.333382e-04 8.771243e-01 -2.309803e+04
2.938546e-04 6.163695e-04 5.437036e-01 8.155166e+03
8.964395e-04 1.888367e-04 2.896477e-01 5.352324e+04
1.398892e-05 3.560292e-04 4.309759e-01 8.183636e+03
8.642302e-05 7.840080e-04 4.719538e-02 2.725439e+05
2.086784e-04 5.546723e-04 1.365881e-01 7.310105e+04
2.750567e-05 6.224384e-06 7.678913e-01 3.396721e+03
1.822540e-04 7.612298e-04 1.001152e-02 1.244716e+07
5.834585e-04 3.627604e-05 4.224002e-01 -1.652088e+04
4.220031e-04 7.459880e-04 5.272851e-01 1.394682e+04
8.927790e-04 2.032781e-04 6.408808e-02 4.139101e+05
8.176261e-04 9.581154e-04 9.733474e-01 -6.036365e+03
3.424755e-04 3.685728e-04 2.338641e-01 4.369870e+04
2.601640e-04 3.276047e-04 3.111567e-01 6.436558e+03
3.803127e-04 1.497392e-04 3.109031e-01 -9.006522e+03
5.907046e-04 3.062986e-04 2.381125e-01 4.476169e+04
2.687956e-04 8.767741e-04 1.145908e-02 1.613041e+07
6.245248e-04 9.963380e-04 7.320513e-01 2.267503e+04
4.100022e-04 3.689412e-04 9.671770e-01 -3.246811e+03
5.524951e-04 4.491620e-04 2.320505e-01 4.046719e+04
4.366904e-04 7.223489e-04 6.664167e-01 1.433723e+04
2.951713e-04 8.863096e-04 7.444774e-01 8.930107e+03
9.485049e-04 5.934513e-04 8.499411e-01 -2.514533e+04
7.638422e-04 3.921342e-04 4.284029e-01 -3.392391e+03
1.409731e-04 4.132092e-04 3.099016e-01 2.042664e+04
8.685995e-04 6.959225e-04 3.320422e-01 4.716054e+04
4.879438e-04 4.215045e-06 7.154951e-01 -8.401794e+03
8.946577e-04 6.199697e-04 8.186117e-01 -1.444719e+04
8.000554e-04 3.561375e-04 1.897978e-01 5.371164e+04
4.257883e-04 7.944031e-04 3.772316e-01 -1.120479e+04
2.344684e-05 9.389765e-05 9.029208e-01 -1.607471e+03
2.694087e-04 5.886141e-04 8.086266e-01 -7.461267e+03
5.420926e-04 4.814919e-04 9.850098e-01 -1.315437e+04
6.338447e-04 6.426832e-04 7.567058e-01 5.298114e+03
2.586298e-04 6.578874e-05 3.992632e-01 6.823542e+03
1.402167e-04 5.804038e-04 5.947315e-01 3.579228e+04
8.350953e-04 5.619231e-04 6.644041e-01 -1.480147e+04
9.844178e-04 5.610994e-04 8.767126e-02 6.647265e+05
5.261645e-04 6.038842e-04 5.490520e-01 2.515341e+04
1.725076e-04 6.767915e-04 7.122276e-01 -1.048296e+04
2.730350e-04 8.051840e-04 1.756481e-01 6.733427e+04
1.937229e-05 2.705509e-04 7.828254e-01 -7.296108e+03
9.143845e-04 8.252244e-04 5.879351e-01 2.261630e+04
1.186333e-04 4.987574e-04 9.526996e-01 2.489989e+04
5.769400e-04 7.798122e-05 5.199808e-02 1.593481e+05
2.747812e-04 5.949238e-05 2.726729e-01 1.017089e+04
5.546238e-04 3.349041e-04 6.055383e-01 -2.378752e+03
6.517690e-04 7.851121e-04 3.035943e-01 2.600132e+04
8.299121e-04 7.079733e-04 7.172799e-01 6.908048e+03
2.072149e-04 7.888263e-04 7.614152e-01 2.197450e+04
1.198483e-05 5.177518e-04 1.114908e-01 -2.011661e+04
1.377487e-04 4.407588e-04 5.187159e-01 -1.497013e+04
9.001186e-04 1.483051e-04 5.138017e-01 6.580266e+03
8.740162e-04 3.288646e-04 3.755880e-01 2.453866e+03
5.978157e-04 4.345853e-04 9.335956e-01 -1.008877e+04
6.009163e-04 8.951183e-05 8.292313e-01 -6.121420e+03
6.653716e-04 2.213913e-04 7.002373e-01 -1.930085e+04
1.761959e-04 5.986271e-04 7.171834e-01 -1.385068e+04
9.144975e-04 7.359275e-04 4.670990e-01 3.906364e+04
4.193518e-04 9.983492e-04 9.217846e-01 -1.663365e+04
3.837554e-04 9.331802e-04 6.976495e-01 -1.912893e+04
5.193988e-04 6.429226e-04 7.316913e-01 -4.542998e+03
4.791900e-05 4.218268e-04 8.630740e-01 1.203659e+04
1.671171e-04 6.365412e-04 2.813309e-01 8.910294e+03
7.382956e-04 7.858660e-04 8.090002e-01 4.847519e+02
8.371587e-05 1.192179e-04 2.032882e-01 2.885794e+03
6.035490e-04 4.104950e-04 3.518885e-01 -1.013789e+04
2.461038e-04 8.399625e-04 3.422543e-01 2.383527e+04
3.899063e-04 3.844491e-04 9.787402e-01 7.584351e+03
2.894050e-04 5.723004e-04 8.579719e-01 -4.571672e+03
3.563170e-04 5.881816e-04 7.041582e-01 2.000645e+04
7.193269e-04 1.852918e-04 7.297862e-01 -1.591542e+04
2.978246e-04 3.628732e-04 5.664521e-01 2.119986e+04
5.668382e-04 3.351768e-04 9.476198e-01 4.391131e+03
4.765744e-04 2.717051e-05 5.012962e-01 -4.959015e+03
6.640075e-04 2.516757e-05 3.867125e-01 6.844230e+02
9.368929e-04 8.318653e-04 1.714050e-01 2.367539e+05
7.328395e-04 2.737977e-04 7.883436e-01 2.256262e+04
2.157254e-04 5.185607e-04 7.370995e-01 -1.549553e+04
3.215195e-05 2.994268e-04 3.905115e-01 -1.171753e+04
2.630018e-04 9.407386e-04 3.494148e-02 1.838513e+06
5.954829e-04 2.600375e-04 8.406074e-01 -7.624695e+03
5.237439e-05 4.302272e-04 2.130380e-02 4.608449e+05
4.968699e-04 8.728575e-04 7.066628e-01 3.518753e+04
5.972460e-04 8.420916e-04 9.705545e-01 -1.673476e+03
3.349096e-04 1.869153e-04 4.432847e-01 1.384149e+04
7.711413e-04 8.028407e-04 2.426237e-01 7.596164e+04
1.074917e-04 4.587287e-04 7.078223e-01 1.304441e+04
7.606264e-05 4.834859e-04 8.189569e-01 3.705888e+03
7.284606e-04 1.343465e-04 5.509660e-01 1.051948e+04
4.959958e-04 8.152091e-05 9.673649e-01 -1.001246e+04
6.887140e-04 7.282114e-04 6.115203e-02 1.178924e+06
4.353925e-04 4.969647e-04 5.097476e-01 1.559407e+04
2.471556e-04 4.374139e-04 7.212694e-01 -3.137557e+04
8.192832e-04 7.297787e-04 8.640141e-01 2.087299e+03
7.996165e-04 7.657474e-04 1.874631e-01 1.718010e+05
6.950018e-04 1.597493e-04 8.020034e-01 4.643479e+03
2.728730e-04 6.106149e-04 5.571800e-01 3.621503e+04
5.906404e-04 1.362187e-04 4.025881e-01 2.097838e+04
3.616129e-04 7.516237e-04 1.403979e-01 1.134254e+05
9.249049e-05 6.572982e-04 8.666428e-01 1.167727e+03
9.173963e-04 9.566580e-04 1.657005e-01 2.865965e+05
1.376818e-04 6.988906e-05 3.166900e-01 -2.462815e+04
9.502871e-04 5.799767e-05 2.971451e-01 -9.539288e+03
4.465598e-04 2.829049e-04 8.726999e-01 -7.543253e+03


# ===== high_noise =====
# q1 q2 r F
3.751656e-04 1.859478e-04 2.690886e-01 -3.193972e+05
9.507636e-04 5.423590e-04 2.545090e-01 7.921874e+04
7.322619e-04 8.730729e-04 9.071920e-01 -3.314475e+04
5.990598e-04 7.324927e-04 2.570507e-01 -2.098195e+05
1.568626e-04 8.067546e-04 2.792302e-01 7.971469e+04
1.568385e-04 6.591246e-04 7.618043e-01 1.169367e+05
5.902553e-05 6.925843e-04 4.552424e-01 3.835118e+04
8.663100e-04 8.493465e-04 7.789435e-01 -4.130910e+04
6.015139e-04 2.504183e-04 7.471250e-02 3.378849e+05
7.083645e-04 4.899355e-04 4.926955e-01 1.224441e+05
2.156391e-05 2.219882e-04 4.327746e-02 7.250325e+04
9.699399e-04 9.876803e-04 7.202667e-02 1.527246e+06
8.326102e-04 9.441153e-04 9.073731e-01 5.314686e+04
2.131268e-04 4.038738e-05 1.478529e-01 1.961455e+05
1.826431e-04 7.058696e-04 5.370965e-01 -9.210603e+04
1.842211e-04 9.253231e-04 4.169846e-01 3.468157e+05
3.049380e-04 1.813948e-04 3.538699e-01 -8.071409e+04
5.252317e-04 5.683773e-04 9.008350e-01 8.528313e+03
4.325131e-04 9.155728e-04 3.160516e-02 3.455639e+06
2.919379e-04 3.491203e-05 6.671518e-01 3.617735e+04
6.122410e-04 6.977228e-04 9.637605e-01 -2.765573e+05
1.403544e-04 2.980517e-04 5.645665e-01 -8.679369e+04
2.928525e-04 9.244718e-04 9.374542e-01 -1.731837e+05
3.669955e-04 9.710872e-04 6.173530e-02 8.624474e+05
4.566139e-04 9.443222e-04 4.246054e-01 1.817178e+05
7.853908e-04 4.747400e-04 2.675562e-01 1.509033e+05
2.004741e-04 8.621806e-04 7.335128e-01 -3.792135e+05
5.147202e-04 8.447048e-04 9.814841e-01 3.330584e+05
5.928222e-04 3.197814e-04 2.639648e-01 7.203236e+04
4.740396e-05 8.290866e-04 6.576329e-01 -1.242859e+05
6.079373e-04 3.797063e-05 2.061167e-01 3.019983e+04
1.713536e-04 5.966736e-04 5.696770e-01 3.121846e+04
6.598654e-05 2.307788e-04 4.692932e-01 -1.068154e+05
9.489367e-04 1.214463e-04 9.722853e-01 3.298260e+04
9.656664e-04 7.787625e-05 6.124420e-01 -9.606830e+04
8.085890e-04 6.965925e-04 3.560113e-01 -2.519534e+04
3.053092e-04 3.405351e-04 1.229548e-01 -4.874157e+04
9.857444e-05 7.250420e-04 1.597344e-01 -2.056378e+05
6.845488e-04 6.629098e-05 2.330638e-01 3.100643e+04
4.407123e-04 3.159750e-04 2.584570e-01 1.130394e+05
1.229162e-04 5.399518e-04 8.521099e-01 8.377539e+04
4.956817e-04 7.909324e-04 5.656106e-01 1.431164e+05
3.535413e-05 3.194338e-04 5.281570e-01 5.261889e+04
9.094111e-04 6.262655e-04 1.236212e-01 2.492087e+05
2.595212e-04 8.860918e-04 8.615383e-01 1.380647e+05
6.628598e-04 6.162473e-04 7.255862e-01 -2.117364e+05
3.123994e-04 2.337265e-04 7.699168e-02 -3.437212e+04
5.205480e-04 2.537638e-05 7.107567e-01 -1.551086e+05
5.471636e-04 8.702288e-04 5.481028e-01 1.882585e+05
1.856696e-04 2.224814e-05 9.090809e-02 1.563876e+05
9.696150e-04 8.748270e-04 4.637176e-01 1.139733e+05
7.753577e-04 5.294082e-04 4.898493e-01 1.880792e+05
9.395594e-04 9.391286e-04 1.741168e-01 1.199917e+05
8.949325e-04 7.989845e-04 9.462412e-01 6.334201e+04
5.983021e-04 9.979362e-04 8.514756e-01 -1.276351e+04
9.219524e-04 3.513611e-04 6.723321e-01 1.428849e+05
8.940401e-05 7.674211e-04 4.676726e-01 -1.574383e+04
1.967869e-04 4.025290e-04 4.176479e-01 -5.793615e+04
4.618206e-05 4.803957e-04 6.544637e-01 8.761221e+04
3.260050e-04 6.278780e-04 5.499776e-01 1.472446e+05
3.892886e-04 8.738034e-04 7.165037e-02 4.879953e+05
2.720777e-04 9.840994e-04 5.173776e-01 -8.475768e+02
8.289088e-04 7.685051e-04 8.083396e-01 -1.617625e+05
3.573966e-04 4.183490e-04 4.646475e-01 -3.962404e+05
2.816536e-04 4.219356e-04 6.143701e-02 3.153449e+05
5.431534e-04 7.378447e-04 7.884154e-01 1.038977e+05
1.417833e-04 2.395384e-04 2.093501e-01 4.918845e+04
8.023948e-04 1.113636e-04 2.660346e-01 -3.027462e+05
7.547609e-05 3.552675e-04 1.730593e-01 -4.847700e+04
9.869000e-04 2.879518e-04 3.369129e-01 -3.348943e+05
7.724725e-04 2.970118e-04 7.591840e-01 2.242532e+05
1.995170e-04 2.343741e-04 5.241920e-01 -1.734459e+05
6.516595e-06 4.305110e-05 2.128325e-01 2.023156e+05
8.156460e-04 1.885606e-05 8.790518e-01 1.525694e+05
7.071505e-04 9.877347e-04 8.807860e-01 -1.370013e+05
7.292782e-04 4.283454e-04 8.718726e-01 -1.788103e+05
7.714991e-04 3.849423e-04 2.464082e-01 1.004211e+05
7.497061e-05 6.799676e-04 4.567270e-01 -1.338333e+05
3.591073e-04 2.190356e-04 9.851398e-01 1.724007e+04
1.167532e-04 9.500112e-04 7.742924e-01 -7.612585e+04
8.632403e-04 7.865587e-04 3.689575e-02 4.197079e+06
6.236748e-04 9.032159e-05 7.455255e-02 -2.682401e+05
3.315671e-04 4.181632e-04 4.692921e-01 4.218109e+04
6.449479e-05 8.792392e-04 9.101280e-01 -8.985795e+04
3.116713e-04 9.447873e-04 5.433148e-01 -8.014128e+04
3.258581e-04 4.679341e-04 5.028344e-01 1.175332e+05
7.298766e-04 6.137980e-04 1.144190e-01 4.966920e+05
6.379199e-04 1.678669e-04 6.602123e-01 -4.170144e+04
8.873255e-04 9.911775e-04 8.238821e-01 -4.322602e+04
4.727427e-04 2.324400e-04 3.866158e-01 8.718778e+04
1.204747e-04 9.427890e-04 7.778557e-01 -2.169303e+05
7.135315e-04 6.499970e-04 9.648319e-01 4.043151e+04
7.610243e-04 6.081291e-04 2.117288e-01 1.817250e+05
5.617159e-04 5.131758e-04 5.280963e-01 1.188850e+05
7.711962e-04 2.314391e-04 2.942666e-01 -2.935029e+05
4.943018e-04 1.773515e-04 7.949259e-01 -1.214159e+05
5.232101e-04 2.212657e-04 5.818174e-01 -1.384238e+05
4.281135e-04 1.872518e-04 6.382366e-01 1.786215e+04
2.639371e-05 7.798049e-04 7.999350e-01 7.774262e+04
1.087835e-04 3.507751e-04 4.020108e-01 2.432598e+05
3.239776e-05 5.878483e-05 9.159392e-01 -7.972420e+04
6.367740e-04 9.691335e-04 5.376986e-01 -6.097570e+04
3.150416e-04 8.839021e-04 1.663753e-01 2.756640e+05
5.090621e-04 9.278245e-04 6.989401e-01 5.647388e+04
9.076589e-04 9.949129e-04 7.953287e-01 2.170675e+05
2.500429e-04 1.747214e-04 3.235941e-01 5.026815e+04
4.109725e-04 3.968458e-04 8.586075e-01 -1.844359e+05
7.557956e-04 7.584802e-04 9.070818e-01 -2.085188e+05
2.295694e-04 6.963246e-04 2.841354e-01 -2.321658e+05
7.790293e-05 1.547420e-04 9.836863e-01 1.067761e+05
2.904617e-04 8.160173e-04 1.493044e-01 2.870844e+05
1.620601e-04 2.252161e-04 2.099955e-01 3.053942e+05
9.297680e-04 2.245938e-04 1.923826e-01 1.865564e+05
8.083123e-04 5.374374e-04 8.950498e-01 1.922216e+05
6.337704e-04 5.933470e-04 6.577496e-01 -8.563318e+04
8.715891e-04 5.805061e-04 1.605832e-01 -9.920258e+03
8.038684e-04 9.239535e-05 4.459202e-01 1.403155e+05
1.873835e-04 8.775834e-04 6.191450e-01 7.114967e+04
8.926664e-04 2.663344e-04 9.262944e-02 2.664130e+05
5.398029e-04 1.303854e-04 8.835922e-01 6.322042e+04
8.076327e-04 8.888593e-04 8.055675e-01 6.201384e+04
8.961952e-04 9.556958e-04 5.101547e-01 2.364231e+05
3.186855e-04 8.622655e-04 9.674553e-01 2.112764e+05
1.109419e-04 8.097066e-04 4.235834e-01 9.218110e+04
2.287072e-04 6.555867e-04 9.842692e-01 1.376599e+05
4.276807e-04 5.513065e-04 6.712408e-01 8.752589e+04
8.181968e-04 8.789977e-05 6.383246e-01 -7.271293e+04
8.608699e-04 4.090448e-04 1.742953e-01 2.260981e+05
7.945178e-06 3.733158e-04 8.831085e-01 -2.246349e+05
5.112366e-04 2.604940e-04 4.332148e-01 1.761733e+05
4.179936e-04 7.236967e-04 1.706111e-01 -9.902454e+04
2.228857e-04 4.963799e-04 2.248144e-02 2.013967e+06
1.207455e-04 8.196517e-05 5.641581e-01 -1.358844e+05
3.382776e-04 2.209630e-04 5.321256e-01 9.153045e+04
9.429668e-04 6.835755e-04 7.221601e-01 5.645832e+03
3.238797e-04 7.705473e-05 8.913555e-01 -2.566511e+05
5.192718e-04 8.513557e-04 8.861252e-02 5.739250e+05
7.033159e-04 4.956514e-04 7.341815e-01 -8.729560e+04
3.642660e-04 4.811060e-04 1.955378e-01 1.831686e+05
9.718103e-04 5.928154e-04 8.595953e-01 7.222851e+03
9.624848e-04 8.248563e-04 8.208729e-01 7.429890e+04
2.525305e-04 3.484614e-04 5.453858e-01 -1.516157e+05
4.977513e-04 6.783381e-04 7.131404e-01 -8.897964e+04
3.015774e-04 5.661662e-04 3.212066e-01 -5.901432e+04
2.855557e-04 2.677612e-04 4.764562e-01 1.410526e+05
3.785006e-05 8.787514e-04 8.234205e-01 2.706857e+05
6.099548e-04 7.976286e-04 4.646725e-01 -1.094659e+05
5.031763e-04 6.587934e-04 3.642203e-01 1.959573e+05
5.242727e-05 8.507311e-04 4.992703e-01 -3.479513e+05
2.793678e-04 8.674269e-04 8.299668e-01 -1.892350e+05
9.083576e-04 7.086546e-04 3.418560e-01 -1.049520e+05
2.403223e-04 8.371763e-04 1.820240e-01 -1.633146e+05
1.457500e-04 6.977740e-04 7.148939e-01 -2.533453e+05
4.899633e-04 6.804606e-04 8.277184e-01 7.091369e+04
9.856648e-04 6.189928e-04 1.096311e-01 4.218706e+05
2.428132e-04 7.529639e-04 2.474754e-01 8.796407e+04
6.724634e-04 1.594465e-04 1.505523e-01 1.537705e+05
7.618580e-04 8.809899e-04 3.544620e-01 9.081871e+04
2.383999e-04 8.719717e-04 4.558475e-01 1.149667e+05
7.284881e-04 3.021804e-05 7.513381e-01 -1.085188e+04
3.684153e-04 8.259909e-04 6.546361e-01 -1.848545e+05
6.326735e-04 1.297410e-04 6.247193e-01 1.723168e+05
6.338962e-04 3.357837e-04 3.588512e-01 -8.005306e+04
5.362389e-04 7.437647e-04 8.430331e-01 -1.456903e+05
9.119948e-05 1.615991e-04 4.765743e-01 -2.808126e+04
8.354672e-04 8.181491e-04 9.793139e-01 -1.406570e+05
3.214593e-04 8.323020e-04 6.378007e-01 -6.133997e+04
1.873320e-04 5.079603e-04 1.350021e-01 1.023686e+05
